timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle
1782475489610463300,0.00075,-0.679513,-0.679513,-0.679497,-9.4611e-08,0,0.5
1782475489611588300,0.001125,-0.679513,-0.679513,-0.679497,-9.43612e-08,0,0.5
1782475489612463300,0.000875,-0.679513,-0.679513,-0.679497,-9.43657e-08,0,0.5
1782475489613463300,0.001,-0.679513,-0.679513,-0.679497,-9.42496e-08,0,0.5
1782475489614713300,0.00125,-0.679513,-0.679513,-0.679497,-9.38981e-08,0,0.5
1782475489615713300,0.001,-0.679513,-0.679513,-0.679497,-9.38064e-08,0,0.5
1782475489616588300,0.000875,-0.679513,-0.679513,-0.679497,-9.38416e-08,0,0.5
1782475489617338300,0.00075,-0.679513,-0.679513,-0.679497,-9.39976e-08,0,0.5
1782475489618338300,0.001,-0.679513,-0.679513,-0.679497,-9.39058e-08,0,0.5
1782475489619338300,0.001,-0.679513,-0.679513,-0.679497,-9.38198e-08,0,0.5
1782475489620088300,0.00075,-0.679513,-0.679513,-0.679497,-9.39813e-08,0,0.5
1782475489620838300,0.00075,-0.679513,-0.679513,-0.679497,-9.41364e-08,0,0.5
1782475489621588300,0.00075,-0.679513,-0.679513,-0.679497,-9.42853e-08,0,0.5
1782475489622463300,0.000875,-0.679513,-0.679513,-0.679497,-9.4307e-08,0,0.5
1782475489623213300,0.00075,-0.679513,-0.679513,-0.679497,-9.44495e-08,0,0.5
1782475489623963300,0.00075,-0.679513,-0.679513,-0.679497,-9.45859e-08,0,0.5
1782475489624838300,0.000875,-0.679513,-0.679513,-0.679497,-9.45952e-08,0,0.5
1782475489625588300,0.00075,-0.679513,-0.679513,-0.679497,-9.47254e-08,0,0.5
1782475489626713300,0.001125,-0.679513,-0.679513,-0.679497,-9.44864e-08,0,0.5
1782475489627463300,0.00075,-0.679513,-0.679513,-0.679497,-9.46218e-08,0,0.5
1782475489628338300,0.000875,-0.679513,-0.679513,-0.679497,-9.46302e-08,0,0.5
1782475489629338300,0.001,-0.679513,-0.679513,-0.679497,-9.45172e-08,0,0.5
1782475489630213300,0.000875,-0.679513,-0.679513,-0.679497,-9.45307e-08,0,0.5
1782475489631588300,0.001375,-0.679513,-0.679513,-0.679497,-9.406e-08,0,0.5
1782475489632463300,0.000875,-0.679513,-0.679513,-0.679497,-9.40961e-08,0,0.5
1782475489633213300,0.00075,-0.679513,-0.679513,-0.679497,-9.42525e-08,0,0.5
1782475489633838300,0.000625,-0.679513,-0.679513,-0.679497,-9.45232e-08,0,0.5
1782475489634588300,0.00075,-0.679513,-0.679513,-0.679497,-9.46607e-08,0,0.5
1782475489635338300,0.00075,-0.679513,-0.679513,-0.679497,-9.4792e-08,0,0.5
1782475489636338300,0.001,-0.679513,-0.679513,-0.679497,-9.46748e-08,0,0.5
1782475489637213300,0.000875,-0.679513,-0.679513,-0.679497,-9.46841e-08,0,0.5
1782475489638088300,0.000875,-0.679513,-0.679513,-0.679497,-9.46929e-08,0,0.5
1782475489639088300,0.001,-0.679513,-0.679513,-0.679497,-9.45801e-08,0,0.5
1782475489639713300,0.000625,-0.679513,-0.679513,-0.679497,-9.48358e-08,0,0.5
1782475489640588300,0.000875,-0.679513,-0.679513,-0.679497,-9.48373e-08,0,0.5
1782475489641338300,0.00075,-0.679513,-0.679513,-0.679497,-9.49595e-08,0,0.5
1782475489642338300,0.001,-0.679513,-0.679513,-0.679497,-9.48332e-08,0,0.5
1782475489643088300,0.00075,-0.679513,-0.679513,-0.679497,-9.49546e-08,0,0.5
1782475489643963300,0.000875,-0.679513,-0.679513,-0.679497,-9.49487e-08,0,0.5
1782475489644588300,0.000625,-0.679513,-0.679513,-0.679497,-9.51848e-08,0,0.5
1782475489645463300,0.000875,-0.679513,-0.679513,-0.679497,-9.51669e-08,0,0.5
1782475489646213300,0.00075,-0.679513,-0.679513,-0.679497,-9.52701e-08,0,0.5
1782475489647213300,0.001,-0.679513,-0.679513,-0.679497,-9.51249e-08,0,0.5
1782475489647838300,0.000625,-0.679513,-0.679513,-0.679497,-9.53489e-08,0,0.5
1782475489648588300,0.00075,-0.679513,-0.679513,-0.679497,-9.54404e-08,0,0.5
1782475489649463300,0.000875,-0.679513,-0.679513,-0.679497,-9.5405e-08,0,0.5
1782475489650213300,0.00075,-0.679513,-0.679513,-0.679497,-9.54909e-08,0,0.5
1782475489651088300,0.000875,-0.679513,-0.679513,-0.679498,-9.54501e-08,0,0.5
1782475489652088300,0.001,-0.679513,-0.679513,-0.679498,-9.52879e-08,0,0.5
1782475489653088300,0.001,-0.679513,-0.679513,-0.679498,-9.51314e-08,0,0.5
1782475489653963300,0.000875,-0.679513,-0.679513,-0.679498,-9.51017e-08,0,0.5
1782475489654713300,0.00075,-0.679513,-0.679513,-0.679498,-9.51934e-08,0,0.5
1782475489655463300,0.00075,-0.679513,-0.679513,-0.679498,-9.52798e-08,0,0.5
1782475489656463300,0.001,-0.679513,-0.679513,-0.679498,-9.51181e-08,0,0.5
1782475489657713300,0.00125,-0.679513,-0.679513,-0.679498,-9.47196e-08,0,0.5
1782475489658588300,0.000875,-0.679513,-0.679513,-0.679498,-9.47016e-08,0,0.5
1782475489659338300,0.00075,-0.679513,-0.679513,-0.679498,-9.48049e-08,0,0.5
1782475489660088300,0.00075,-0.679513,-0.679513,-0.679498,-9.49026e-08,0,0.5
